name,location,area,urlinf,imginf
川湯温泉（かわゆ）,北海道,北海道,https://www.yukoyuko.net/onsen/0652,https://static.yukoyuko.net/images/onsen/onsen_0652_0001.jpg
青根温泉（あおね）,宮城県,東北,https://www.yukoyuko.net/onsen/0690,https://static.yukoyuko.net/images/onsen/onsen_0690_0001.jpg
青島温泉（あおしま）,宮崎県,九州,https://www.yukoyuko.net/onsen/0700,https://static.yukoyuko.net/images/onsen/onsen_0700_0001.jpg
赤湯温泉（あかゆ）,山形県,東北,https://www.yukoyuko.net/onsen/0705,https://static.yukoyuko.net/images/onsen/onsen_0705_0001.jpg
湯村温泉（ゆむら）,山梨県,中部,https://www.yukoyuko.net/onsen/0738,https://static.yukoyuko.net/images/onsen/onsen_0738_0001.jpg
龍神温泉（りゅうじん）,和歌山県,近畿,https://www.yukoyuko.net/onsen/0746,https://static.yukoyuko.net/images/onsen/onsen_0746_0001.jpg
熊の湯ほたる温泉（くまのゆほたる）,長野県,中部,https://www.yukoyuko.net/onsen/0759,https://static.yukoyuko.net/images/onsen/onsen_0759_0001.jpg
大湯温泉（おおゆ）,新潟県,中部,https://www.yukoyuko.net/onsen/0772,https://static.yukoyuko.net/images/onsen/onsen_0772_0001.jpg
奥天竜 不動温泉（オクテンリュウ フドウ）,長野県,中部,https://www.yukoyuko.net/onsen/0811,https://static.yukoyuko.net/images/onsen/onsen_0811_0001.jpg
早太郎温泉（はやたろう）,長野県,中部,https://www.yukoyuko.net/onsen/0861,https://static.yukoyuko.net/images/onsen/onsen_0861_0001.jpg
洞川温泉（どろがわ）,奈良県,近畿,https://www.yukoyuko.net/onsen/0889,https://static.yukoyuko.net/images/onsen/onsen_0889_0001.jpg
淡路島・南淡路温泉郷（あわじしま・みなみあわじ）,兵庫県,近畿,https://www.yukoyuko.net/onsen/0923,https://static.yukoyuko.net/images/onsen/onsen_0923_0001.jpg
日出温泉（ひじ）,大分県,九州,https://www.yukoyuko.net/onsen/0948,https://static.yukoyuko.net/images/onsen/onsen_0948_0001.jpg
平山温泉（ひらやま）,熊本県,九州,https://www.yukoyuko.net/onsen/1035,https://static.yukoyuko.net/images/onsen/onsen_1035_0001.jpg
筑波山温泉（つくばさん）,茨城県,関東,https://www.yukoyuko.net/onsen/1051,https://static.yukoyuko.net/images/onsen/onsen_1051_0001.jpg
雫石高倉温泉（しずくいしたかくら）,岩手県,東北,https://www.yukoyuko.net/onsen/1060,https://static.yukoyuko.net/images/onsen/onsen_1060_0001.jpg
肘折温泉（ひじおり）,山形県,東北,https://www.yukoyuko.net/onsen/1083,https://static.yukoyuko.net/images/onsen/onsen_1083_0001.jpg
元箱根温泉（もとはこね）,神奈川県,関東,https://www.yukoyuko.net/onsen/1182,https://static.yukoyuko.net/images/onsen/onsen_1182_0001.jpg
喜連川温泉（きつれがわ）,栃木県,関東,https://www.yukoyuko.net/onsen/1249,https://static.yukoyuko.net/images/onsen/onsen_1249_0001.jpg
下條温泉（しもじょう）,長野県,中部,https://www.yukoyuko.net/onsen/1286,https://static.yukoyuko.net/images/onsen/onsen_1286_0001.jpg
春日温泉（かすが）,長野県,中部,https://www.yukoyuko.net/onsen/1318,https://static.yukoyuko.net/images/onsen/onsen_1318_0001.jpg
乗鞍高原温泉（のりくらこうげん）,長野県,中部,https://www.yukoyuko.net/onsen/1330,https://static.yukoyuko.net/images/onsen/onsen_1330_0001.jpg
甲府温泉（こうふ）,山梨県,中部,https://www.yukoyuko.net/onsen/1461,https://static.yukoyuko.net/images/onsen/onsen_1461_0001.jpg
内海温泉（うつみ）,愛知県,中部,https://www.yukoyuko.net/onsen/1482,https://static.yukoyuko.net/images/onsen/onsen_1482_0001.jpg
阿寒湖温泉（あかんこ）,北海道,北海道,https://www.yukoyuko.net/onsen/1545,https://static.yukoyuko.net/images/onsen/onsen_1545_0001.jpg
淡路島うずしお温泉（あわじしまうずしお）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1663,https://static.yukoyuko.net/images/onsen/onsen_1663_0001.jpg
赤倉温泉（あかくら）,新潟県,中部,https://www.yukoyuko.net/onsen/0002,https://static.yukoyuko.net/images/onsen/onsen_0002_0001.jpg
伊豆片瀬温泉（いずかたせ）,静岡県,中部,https://www.yukoyuko.net/onsen/0020,https://static.yukoyuko.net/images/onsen/onsen_0020_0001.jpg
犬吠埼温泉（いぬぼうさき）,千葉県,関東,https://www.yukoyuko.net/onsen/0025,https://static.yukoyuko.net/images/onsen/onsen_0025_0001.jpg
奥軽井沢温泉（おくかるいざわ）,群馬県,関東,https://www.yukoyuko.net/onsen/0033,https://static.yukoyuko.net/images/onsen/onsen_0033_0001.jpg
志摩・浜島温泉郷（しま・はまじま）,三重県,近畿,https://www.yukoyuko.net/onsen/0034,https://static.yukoyuko.net/images/onsen/onsen_0034_0001.jpg
神鍋温泉（かんなべ）,兵庫県,近畿,https://www.yukoyuko.net/onsen/0042,https://static.yukoyuko.net/images/onsen/onsen_0042_0001.jpg
さくらんぼ東根温泉（さくらんぼひがしね）,山形県,東北,https://www.yukoyuko.net/onsen/0059,https://static.yukoyuko.net/images/onsen/onsen_0059_0001.jpg
すさみ温泉（すさみ）,和歌山県,近畿,https://www.yukoyuko.net/onsen/0080,https://static.yukoyuko.net/images/onsen/onsen_0080_0001.jpg
大仁温泉（おおひと）,静岡県,中部,https://www.yukoyuko.net/onsen/0084,https://static.yukoyuko.net/images/onsen/onsen_0084_0001.jpg
鳥羽答志島温泉（とばとうしじま）,三重県,近畿,https://www.yukoyuko.net/onsen/0100,https://static.yukoyuko.net/images/onsen/onsen_0100_0001.jpg
磯部温泉（いそべ）,群馬県,関東,https://www.yukoyuko.net/onsen/0154,https://static.yukoyuko.net/images/onsen/onsen_0154_0001.jpg
赤沢温泉（あかざわ）,静岡県,中部,https://www.yukoyuko.net/onsen/0156,https://static.yukoyuko.net/images/onsen/onsen_0156_0001.jpg
三ケ日温泉（みっかび）,静岡県,中部,https://www.yukoyuko.net/onsen/0165,https://static.yukoyuko.net/images/onsen/onsen_0165_0001.jpg
大歩危温泉（おおぼけ）,徳島県,四国,https://www.yukoyuko.net/onsen/0167,https://static.yukoyuko.net/images/onsen/onsen_0167_0001.jpg
小浜温泉（おばま）,長崎県,九州,https://www.yukoyuko.net/onsen/0168,https://static.yukoyuko.net/images/onsen/onsen_0168_0001.jpg
十和田湖畔温泉（とわだこはん）,青森県,東北,https://www.yukoyuko.net/onsen/0171,https://static.yukoyuko.net/images/onsen/onsen_0171_0001.jpg
湯谷温泉（ゆや）,愛知県,中部,https://www.yukoyuko.net/onsen/0201,https://static.yukoyuko.net/images/onsen/onsen_0201_0001.jpg
浅虫温泉（あさむし）,青森県,東北,https://www.yukoyuko.net/onsen/0203,https://static.yukoyuko.net/images/onsen/onsen_0203_0001.jpg
落合温泉（おちあい）,青森県,東北,https://www.yukoyuko.net/onsen/0208,https://static.yukoyuko.net/images/onsen/onsen_0208_0001.jpg
男鹿温泉（おが）,秋田県,東北,https://www.yukoyuko.net/onsen/0229,https://static.yukoyuko.net/images/onsen/onsen_0229_0001.jpg
大子温泉（だいご）,茨城県,関東,https://www.yukoyuko.net/onsen/0261,https://static.yukoyuko.net/images/onsen/onsen_0261_0001.jpg
袋田温泉（ふくろだ）,茨城県,関東,https://www.yukoyuko.net/onsen/0262,https://static.yukoyuko.net/images/onsen/onsen_0262_0001.jpg
志戸平温泉（しどたいら）,岩手県,東北,https://www.yukoyuko.net/onsen/0273,https://static.yukoyuko.net/images/onsen/onsen_0273_0001.jpg
花巻温泉（はなまき）,岩手県,東北,https://www.yukoyuko.net/onsen/0285,https://static.yukoyuko.net/images/onsen/onsen_0285_0001.jpg
奥道後温泉（おくどうご）,愛媛県,四国,https://www.yukoyuko.net/onsen/0288,https://static.yukoyuko.net/images/onsen/onsen_0288_0001.jpg
鈍川温泉（にぶかわ）,愛媛県,四国,https://www.yukoyuko.net/onsen/0292,https://static.yukoyuko.net/images/onsen/onsen_0292_0001.jpg
霧島神宮温泉（きりしまじんぐう）,鹿児島県,九州,https://www.yukoyuko.net/onsen/0330,https://static.yukoyuko.net/images/onsen/onsen_0330_0001.jpg
宮之城温泉（みやのじょう）,鹿児島県,九州,https://www.yukoyuko.net/onsen/0337,https://static.yukoyuko.net/images/onsen/onsen_0337_0001.jpg
妙見温泉（みょうけん）,鹿児島県,九州,https://www.yukoyuko.net/onsen/0338,https://static.yukoyuko.net/images/onsen/onsen_0338_0001.jpg
芦ノ湖温泉（あしのこ）,神奈川県,関東,https://www.yukoyuko.net/onsen/0340,https://static.yukoyuko.net/images/onsen/onsen_0340_0001.jpg
塔ノ沢温泉（とうのさわ）,神奈川県,関東,https://www.yukoyuko.net/onsen/0353,https://static.yukoyuko.net/images/onsen/onsen_0353_0001.jpg
阿蘇内牧温泉（あそうちのまき）,熊本県,九州,https://www.yukoyuko.net/onsen/0373,https://static.yukoyuko.net/images/onsen/onsen_0373_0001.jpg
菊池温泉（きくち）,熊本県,九州,https://www.yukoyuko.net/onsen/0377,https://static.yukoyuko.net/images/onsen/onsen_0377_0001.jpg
新鹿沢温泉（しんかざわ）,群馬県,関東,https://www.yukoyuko.net/onsen/0400,https://static.yukoyuko.net/images/onsen/onsen_0400_0001.jpg
谷川温泉（水上温泉郷）（たにがわ（みなかみ））,群馬県,関東,https://www.yukoyuko.net/onsen/0402,https://static.yukoyuko.net/images/onsen/onsen_0402_0001.jpg
湯檜曽温泉（水上温泉郷）（ゆびそ（みなかみ））,群馬県,関東,https://www.yukoyuko.net/onsen/0417,https://static.yukoyuko.net/images/onsen/onsen_0417_0001.jpg
今井浜温泉（いまいはま）,静岡県,中部,https://www.yukoyuko.net/onsen/0442,https://static.yukoyuko.net/images/onsen/onsen_0442_0001.jpg
下賀茂温泉（しもかも）,静岡県,中部,https://www.yukoyuko.net/onsen/0451,https://static.yukoyuko.net/images/onsen/onsen_0451_0001.jpg
養老温泉（ようろう）,千葉県,関東,https://www.yukoyuko.net/onsen/0474,https://static.yukoyuko.net/images/onsen/onsen_0474_0001.jpg
浜村温泉（はまむら）,鳥取県,中国,https://www.yukoyuko.net/onsen/0507,https://static.yukoyuko.net/images/onsen/onsen_0507_0001.jpg
下諏訪温泉諏訪湖温泉郷（しもすわ（すわこ））,長野県,中部,https://www.yukoyuko.net/onsen/0547,https://static.yukoyuko.net/images/onsen/onsen_0547_0001.jpg
咲花温泉（さきはな）,新潟県,中部,https://www.yukoyuko.net/onsen/0581,https://static.yukoyuko.net/images/onsen/onsen_0581_0001.jpg
筑後川温泉（ちくごがわ）,福岡県,九州,https://www.yukoyuko.net/onsen/0626,https://static.yukoyuko.net/images/onsen/onsen_0626_0001.jpg
二日市温泉（ふつかいち）,福岡県,九州,https://www.yukoyuko.net/onsen/0629,https://static.yukoyuko.net/images/onsen/onsen_0629_0001.jpg
網走湖畔温泉（あばしりこはん）,北海道,北海道,https://www.yukoyuko.net/onsen/0647,https://static.yukoyuko.net/images/onsen/onsen_0647_0001.jpg
ニセコ昆布温泉（こんぶ）,北海道,北海道,https://www.yukoyuko.net/onsen/0655,https://static.yukoyuko.net/images/onsen/onsen_0655_0001.jpg
白金温泉（しろがね）,北海道,北海道,https://www.yukoyuko.net/onsen/0662,https://static.yukoyuko.net/images/onsen/onsen_0662_0001.jpg
榊原温泉（さかきばら）,三重県,近畿,https://www.yukoyuko.net/onsen/0686,https://static.yukoyuko.net/images/onsen/onsen_0686_0001.jpg
銀山温泉（ぎんざん）,山形県,東北,https://www.yukoyuko.net/onsen/0709,https://static.yukoyuko.net/images/onsen/onsen_0709_0001.jpg
瀬見温泉（せみ）,山形県,東北,https://www.yukoyuko.net/onsen/0715,https://static.yukoyuko.net/images/onsen/onsen_0715_0001.jpg
伊勢志摩　磯部わたかの温泉（いせしま　いそべわたかの）,三重県,近畿,https://www.yukoyuko.net/onsen/0766,https://static.yukoyuko.net/images/onsen/onsen_0766_0001.jpg
湯瀬温泉（ゆぜ）,秋田県,東北,https://www.yukoyuko.net/onsen/0786,https://static.yukoyuko.net/images/onsen/onsen_0786_0001.jpg
奥塩原新湯温泉（おくしおばらあらゆ）,栃木県,関東,https://www.yukoyuko.net/onsen/0800,https://static.yukoyuko.net/images/onsen/onsen_0800_0001.jpg
中ノ沢温泉（なかのさわ）,福島県,東北,https://www.yukoyuko.net/onsen/0806,https://static.yukoyuko.net/images/onsen/onsen_0806_0001.jpg
湯の児温泉（ゆのこ）,熊本県,九州,https://www.yukoyuko.net/onsen/0810,https://static.yukoyuko.net/images/onsen/onsen_0810_0001.jpg
湯野上温泉（ゆのかみ）,福島県,東北,https://www.yukoyuko.net/onsen/0815,https://static.yukoyuko.net/images/onsen/onsen_0815_0001.jpg
宮津温泉（みやづ）,京都府,近畿,https://www.yukoyuko.net/onsen/0829,https://static.yukoyuko.net/images/onsen/onsen_0829_0001.jpg
津南温泉（つなん）,新潟県,中部,https://www.yukoyuko.net/onsen/0835,https://static.yukoyuko.net/images/onsen/onsen_0835_0001.jpg
甲斐大泉温泉（かいおおいずみ）,山梨県,中部,https://www.yukoyuko.net/onsen/0852,https://static.yukoyuko.net/images/onsen/onsen_0852_0001.jpg
天橋立温泉（あまのはしだて）,京都府,近畿,https://www.yukoyuko.net/onsen/0855,https://static.yukoyuko.net/images/onsen/onsen_0855_0001.jpg
東鳴子温泉（鳴子温泉郷）（ひがしなるこ（なるこ））,宮城県,東北,https://www.yukoyuko.net/onsen/0896,https://static.yukoyuko.net/images/onsen/onsen_0896_0001.jpg
花巻南温泉峡 渡り温泉（はなまきみなみきょう　わたり）,岩手県,東北,https://www.yukoyuko.net/onsen/0901,https://static.yukoyuko.net/images/onsen/onsen_0901_0001.jpg
鞆の浦温泉（とものうら）,広島県,中国,https://www.yukoyuko.net/onsen/0906,https://static.yukoyuko.net/images/onsen/onsen_0906_0001.jpg
木更津温泉（きさらづ）,千葉県,関東,https://www.yukoyuko.net/onsen/0909,https://static.yukoyuko.net/images/onsen/onsen_0909_0001.jpg
新穂高温泉（しんほたか）,岐阜県,中部,https://www.yukoyuko.net/onsen/0921,https://static.yukoyuko.net/images/onsen/onsen_0921_0001.jpg
十和田大湯温泉（とわだおおゆ）,秋田県,東北,https://www.yukoyuko.net/onsen/0943,https://static.yukoyuko.net/images/onsen/onsen_0943_0001.jpg
丹後温泉（たんご）,京都府,近畿,https://www.yukoyuko.net/onsen/1008,https://static.yukoyuko.net/images/onsen/onsen_1008_0001.jpg
宝塚温泉（たからづか）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1021,https://static.yukoyuko.net/images/onsen/onsen_1021_0001.jpg
渡瀬温泉（わたぜ）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1028,https://static.yukoyuko.net/images/onsen/onsen_1028_0001.jpg
紫尾温泉（しび）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1041,https://static.yukoyuko.net/images/onsen/onsen_1041_0001.jpg
氷見温泉郷（ひみ）,富山県,中部,https://www.yukoyuko.net/onsen/1056,https://static.yukoyuko.net/images/onsen/onsen_1056_0001.jpg
輪島温泉（わじま）,石川県,中部,https://www.yukoyuko.net/onsen/1069,https://static.yukoyuko.net/images/onsen/onsen_1069_0001.jpg
ニセコ温泉郷（にせこ）,北海道,北海道,https://www.yukoyuko.net/onsen/1074,https://static.yukoyuko.net/images/onsen/onsen_1074_0001.jpg
焼津温泉（やいづ）,静岡県,中部,https://www.yukoyuko.net/onsen/1097,https://static.yukoyuko.net/images/onsen/onsen_1097_0001.jpg
松島温泉（まつしま）,熊本県,九州,https://www.yukoyuko.net/onsen/1109,https://static.yukoyuko.net/images/onsen/onsen_1109_0001.jpg
湯川温泉（ゆがわ）,岩手県,東北,https://www.yukoyuko.net/onsen/1131,https://static.yukoyuko.net/images/onsen/onsen_1131_0001.jpg
大洗温泉（おおあらい）,茨城県,関東,https://www.yukoyuko.net/onsen/1149,https://static.yukoyuko.net/images/onsen/onsen_1149_0001.jpg
養老温泉（ようろう）,岐阜県,中部,https://www.yukoyuko.net/onsen/1157,https://static.yukoyuko.net/images/onsen/onsen_1157_0001.jpg
鳥羽　安楽島温泉（とば　あらしま）,三重県,近畿,https://www.yukoyuko.net/onsen/1161,https://static.yukoyuko.net/images/onsen/onsen_1161_0001.jpg
美又温泉（みまた）,島根県,中国,https://www.yukoyuko.net/onsen/1205,https://static.yukoyuko.net/images/onsen/onsen_1205_0001.jpg
猫魔温泉（ねこま）,福島県,東北,https://www.yukoyuko.net/onsen/1217,https://static.yukoyuko.net/images/onsen/onsen_1217_0001.jpg
気仙沼温泉（けせんぬま）,宮城県,東北,https://www.yukoyuko.net/onsen/1225,https://static.yukoyuko.net/images/onsen/onsen_1225_0001.jpg
蒲郡温泉（がまごおり）,愛知県,中部,https://www.yukoyuko.net/onsen/1237,https://static.yukoyuko.net/images/onsen/onsen_1237_0001.jpg
串本温泉（くしもと）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1250,https://static.yukoyuko.net/images/onsen/onsen_1250_0001.jpg
山の神温泉（やまのかみ）,岩手県,東北,https://www.yukoyuko.net/onsen/1255,https://static.yukoyuko.net/images/onsen/onsen_1255_0001.jpg
西大沼温泉（にしおおぬま）,北海道,北海道,https://www.yukoyuko.net/onsen/1282,https://static.yukoyuko.net/images/onsen/onsen_1282_0001.jpg
帯広温泉（おびひろ）,北海道,北海道,https://www.yukoyuko.net/onsen/1518,https://static.yukoyuko.net/images/onsen/onsen_1518_0001.jpg
富良野温泉（ふらの）,北海道,北海道,https://www.yukoyuko.net/onsen/1520,https://static.yukoyuko.net/images/onsen/onsen_1520_0001.jpg
由良温泉（ゆら）,山形県,東北,https://www.yukoyuko.net/onsen/1580,https://static.yukoyuko.net/images/onsen/onsen_1580_0001.jpg
鰺ヶ沢温泉（あじがさわ）,青森県,東北,https://www.yukoyuko.net/onsen/1624,https://static.yukoyuko.net/images/onsen/onsen_1624_0001.jpg
京都温泉（きょうと）,京都府,近畿,https://www.yukoyuko.net/onsen/1632,https://static.yukoyuko.net/images/onsen/onsen_1632_0001.jpg
虎杖浜温泉郷（こじょうはま）,北海道,北海道,https://www.yukoyuko.net/onsen/1666,https://static.yukoyuko.net/images/onsen/onsen_1666_0001.jpg
あまるべ温泉(香住)（あまるべ（かすみ））,兵庫県,近畿,https://www.yukoyuko.net/onsen/1710,https://static.yukoyuko.net/images/onsen/onsen_1710_0001.jpg
大分市内温泉（おおいたしない）,大分県,九州,https://www.yukoyuko.net/onsen/1812,https://static.yukoyuko.net/images/onsen/onsen_1812_0001.jpg
はげの湯温泉（はげのゆ）,熊本県,九州,https://www.yukoyuko.net/onsen/1960,https://static.yukoyuko.net/images/onsen/onsen_1960_0001.jpg
